IC;1608;Knokke;Brugge
IC;1609;Knokke;Brugge
IC;1610;Knokke;Brugge
IC;1611;Knokke;Brugge
IC;1612;Knokke;Brugge
IC;1613;Knokke;Brugge
IC;1614;Knokke;Brugge
IC;1615;Knokke;Brugge
IC;1616;Knokke;Brugge
IC;1617;Knokke;Brugge
IC;1618;Knokke;Brugge
IC;1619;Knokke;Brugge
IC;1620;Knokke;Brugge
IC;1621;Knokke;Brugge
IC;1622;Knokke;Brugge
IC;1625;Brugge;Knokke
IC;1626;Brugge;Knokke
IC;1627;Brugge;Knokke
IC;1628;Brugge;Knokke
IC;1629;Brugge;Knokke
IC;1630;Brugge;Knokke
IC;1631;Brugge;Knokke
IC;1632;Brugge;Knokke
IC;1633;Brugge;Knokke
IC;1634;Brugge;Knokke
IC;1635;Brugge;Knokke
IC;1636;Brugge;Knokke
IC;1637;Brugge;Knokke
IC;1638;Brugge;Knokke
IC;1639;Brugge;Knokke
IC;1640;Brugge;Knokke
IC;1641;Brugge;Knokke
IC;1642;Brugge;Knokke
L;1656;Kortrijk;Oudenaarde
L;1657;Kortrijk;Oudenaarde
L;1658;Kortrijk;Oudenaarde
L;1659;Kortrijk;Oudenaarde
L;1660;Kortrijk;Oudenaarde
L;1661;Kortrijk;Oudenaarde
L;1662;Kortrijk;Oudenaarde
L;1663;Kortrijk;Oudenaarde
L;1664;Kortrijk;Oudenaarde
L;1665;Kortrijk;Oudenaarde
L;1666;Kortrijk;Oudenaarde
L;1667;Kortrijk;Oudenaarde
L;1668;Kortrijk;Oudenaarde
L;1669;Kortrijk;Oudenaarde
L;1670;Kortrijk;Oudenaarde
L;1671;Kortrijk;Oudenaarde
L;1672;Kortrijk;Oudenaarde
L;1676;Oudenaarde;Kortrijk
L;1677;Oudenaarde;Kortrijk
L;1678;Oudenaarde;Kortrijk
L;1679;Oudenaarde;Kortrijk
L;1680;Oudenaarde;Kortrijk
L;1681;Oudenaarde;Kortrijk
L;1682;Oudenaarde;Kortrijk
L;1683;Oudenaarde;Kortrijk
L;1684;Oudenaarde;Kortrijk
L;1685;Oudenaarde;Kortrijk
L;1686;Oudenaarde;Kortrijk
L;1687;Oudenaarde;Kortrijk
L;1688;Oudenaarde;Kortrijk
L;1689;Oudenaarde;Kortrijk
L;1690;Oudenaarde;Kortrijk
L;1691;Oudenaarde;Kortrijk
IC;1704;Mons;Liège-Guillemins
IC;1705;Quiévrain;Liège-Guillemins
IC;1706;Quiévrain;Liège-Guillemins
IC;1707;Quiévrain;Liège-Guillemins
IC;1708;Quiévrain;Liège-Guillemins
IC;1709;Quiévrain;Liège-Guillemins
IC;1710;Quiévrain;Liège-Guillemins
IC;1711;Quiévrain;Liège-Guillemins
IC;1712;Quiévrain;Liège-Guillemins
IC;1713;Quiévrain;Liège-Guillemins
IC;1714;Quiévrain;Liège-Guillemins
IC;1715;Quiévrain;Liège-Guillemins
IC;1716;Quiévrain;Liège-Guillemins
IC;1717;Quiévrain;Liège-Guillemins
IC;1718;Quiévrain;Liège-Guillemins
IC;1719;Quiévrain;Liège-Guillemins
IC;1720;Quiévrain;Liège-Guillemins
IC;1727;Liège-Guillemins;Quiévrain
IC;1728;Liège-Guillemins;Quiévrain
IC;1729;Liège-Guillemins;Quiévrain
IC;1730;Liège-Guillemins;Quiévrain
IC;1731;Liège-Guillemins;Quiévrain
IC;1732;Liège-Guillemins;Quiévrain
